Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Recency,Frequency,Monetary,Engagement_Score,Subscription_Status_Binary,Loyalty_Score,GMM_Cluster,GMM_Persona
908,32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,Express,Yes,Yes,34,Credit Card,Bi-Weekly,34,24,43,4.4,1,68,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
909,26,Male,Sunglasses,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,Yes,9,PayPal,Every 3 Months,9,4,99,3.6,1,23,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
910,61,Male,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,Yes,Express,Yes,Yes,36,PayPal,Weekly,36,52,56,2.7,1,98,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
911,49,Male,Hoodie,Clothing,25,South Carolina,S,Pink,Spring,3.4,Yes,Express,Yes,Yes,22,Credit Card,Monthly,22,12,25,3.4,1,44,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
912,53,Male,Pants,Clothing,74,Vermont,M,Black,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Quarterly,2,4,74,2.8,1,16,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
913,24,Male,Hoodie,Clothing,56,Arkansas,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Monthly,32,12,56,3.4,1,54,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
914,37,Male,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,Yes,Next Day Air,Yes,Yes,29,Cash,Every 3 Months,29,4,47,2.6,1,43,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
915,43,Male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Yes,Standard,Yes,Yes,27,Venmo,Every 3 Months,27,4,67,4.1,1,41,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
916,31,Male,Dress,Clothing,22,Rhode Island,L,Purple,Winter,2.9,Yes,Store Pickup,Yes,Yes,33,Credit Card,Fortnightly,33,26,22,2.9,1,69,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
917,49,Male,Jeans,Clothing,34,Illinois,S,Blue,Spring,2.7,Yes,Standard,Yes,Yes,16,Venmo,Monthly,16,12,34,2.7,1,38,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
918,69,Male,Sweater,Clothing,64,Missouri,M,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,11,Bank Transfer,Quarterly,11,4,64,3.7,1,25,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
919,65,Male,Shorts,Clothing,42,North Carolina,M,Orange,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,11,Cash,Fortnightly,11,26,42,4.3,1,47,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
920,41,Male,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,17,Debit Card,Bi-Weekly,17,24,82,2.6,1,51,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
921,37,Male,Belt,Accessories,81,Arkansas,XL,Gold,Summer,4.3,Yes,Free Shipping,Yes,Yes,37,Cash,Weekly,37,52,81,4.3,1,99,2,High-Value Premium (High monetary value with good recency and frequency. These are premium customers who make regular valuable purchases.)
922,70,Male,Coat,Outerwear,24,South Dakota,L,Silver,Summer,4.1,Yes,Express,Yes,Yes,18,PayPal,Weekly,18,52,24,4.1,1,80,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
923,63,Male,Sneakers,Footwear,60,Georgia,M,Cyan,Fall,4.2,Yes,Standard,Yes,Yes,13,Credit Card,Monthly,13,12,60,4.2,1,35,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
924,55,Male,Shirt,Clothing,24,Arkansas,M,Silver,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,7,PayPal,Weekly,7,52,24,4.2,1,69,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
925,52,Male,Socks,Clothing,78,Kansas,XL,Beige,Winter,3.1,Yes,Standard,Yes,Yes,37,Cash,Quarterly,37,4,78,3.1,1,51,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
926,22,Male,Jeans,Clothing,88,Arizona,L,Teal,Winter,4.9,Yes,Express,Yes,Yes,8,Cash,Monthly,8,12,88,4.9,1,30,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
927,54,Male,Jeans,Clothing,63,Massachusetts,XL,Green,Spring,4.4,Yes,Express,Yes,Yes,11,Cash,Bi-Weekly,11,24,63,4.4,1,45,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
928,28,Male,Sneakers,Footwear,78,New Mexico,L,Black,Summer,4.4,Yes,Standard,Yes,Yes,8,Venmo,Bi-Weekly,8,24,78,4.4,1,42,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
929,67,Male,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,Yes,31,Cash,Every 3 Months,31,4,37,3.4,1,45,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
930,59,Male,Boots,Footwear,94,Nebraska,M,White,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly,26,26,94,4.5,1,62,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
931,26,Male,T-shirt,Clothing,78,Hawaii,L,Green,Fall,4.5,Yes,Store Pickup,Yes,Yes,20,Credit Card,Bi-Weekly,20,24,78,4.5,1,54,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
932,24,Male,Coat,Outerwear,36,Nebraska,M,Silver,Winter,4.1,Yes,Standard,Yes,Yes,24,Bank Transfer,Fortnightly,24,26,36,4.1,1,60,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
933,62,Male,Skirt,Clothing,24,Indiana,L,Blue,Winter,3.2,Yes,Standard,Yes,Yes,45,Debit Card,Bi-Weekly,45,24,24,3.2,1,79,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
934,70,Male,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,Yes,Store Pickup,Yes,Yes,33,Debit Card,Monthly,33,12,84,2.7,1,55,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
935,45,Male,Jeans,Clothing,47,Oregon,S,Yellow,Spring,3.7,Yes,Express,Yes,Yes,21,Bank Transfer,Monthly,21,12,47,3.7,1,43,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
936,58,Male,Hoodie,Clothing,51,Ohio,L,White,Fall,2.6,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Fortnightly,2,26,51,2.6,1,38,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
937,31,Male,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,Yes,Free Shipping,Yes,Yes,28,Cash,Weekly,28,52,84,2.7,1,90,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
938,32,Male,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,Yes,Express,Yes,Yes,18,Venmo,Quarterly,18,4,24,2.7,1,32,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
939,36,Male,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,Yes,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly,21,26,97,4.8,1,57,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
940,25,Male,T-shirt,Clothing,89,New York,L,Indigo,Winter,4.8,Yes,Next Day Air,Yes,Yes,24,Credit Card,Monthly,24,12,89,4.8,1,46,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
941,48,Male,Belt,Accessories,44,Colorado,S,Maroon,Spring,2.6,Yes,Store Pickup,Yes,Yes,15,PayPal,Every 3 Months,15,4,44,2.6,1,29,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
942,39,Male,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,38,PayPal,Every 3 Months,38,4,35,4.5,1,52,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,Yes,Express,Yes,Yes,38,PayPal,Bi-Weekly,38,24,91,3.2,1,72,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
944,32,Male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,Yes,Next Day Air,Yes,Yes,13,Venmo,Fortnightly,13,26,63,3.8,1,49,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
945,54,Male,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,Yes,Express,Yes,Yes,39,Cash,Bi-Weekly,39,24,97,4.8,1,73,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
946,38,Male,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months,8,4,38,4.1,1,22,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
947,46,Male,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,Yes,Next Day Air,Yes,Yes,4,PayPal,Quarterly,4,4,24,2.8,1,18,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
948,57,Male,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,Yes,Store Pickup,Yes,Yes,6,Cash,Every 3 Months,6,4,32,3.9,1,20,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
949,49,Male,Hat,Accessories,90,Alabama,L,Olive,Summer,4.9,Yes,Express,Yes,Yes,11,Venmo,Every 3 Months,11,4,90,4.9,1,25,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
950,33,Male,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,Yes,Standard,Yes,Yes,49,Venmo,Monthly,49,12,36,3.4,1,71,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
951,54,Male,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,Yes,30,PayPal,Quarterly,30,4,37,4.1,1,44,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
952,47,Male,Dress,Clothing,51,Alaska,M,Cyan,Summer,2.9,Yes,Express,Yes,Yes,34,Bank Transfer,Monthly,34,12,51,2.9,1,56,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
953,36,Male,Hat,Accessories,71,Idaho,S,Red,Fall,3.1,Yes,2-Day Shipping,Yes,Yes,28,PayPal,Monthly,28,12,71,3.1,1,50,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
954,68,Male,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,36,Venmo,Quarterly,36,4,50,3.6,1,50,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
955,60,Male,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,3.5,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months,18,4,74,3.5,1,32,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
956,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,Yes,Free Shipping,Yes,Yes,4,PayPal,Monthly,4,12,75,3.4,1,26,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
957,29,Male,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,42,Debit Card,Quarterly,42,4,99,2.9,1,56,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
958,38,Male,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly,11,4,23,4.7,1,25,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
959,70,Male,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,Yes,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly,31,24,53,4.4,1,65,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
960,36,Male,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,Yes,Standard,Yes,Yes,12,Cash,Fortnightly,12,26,99,2.6,1,48,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
961,18,Male,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,Yes,Standard,Yes,Yes,20,Venmo,Quarterly,20,4,48,4.4,1,34,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
962,62,Male,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,37,4,72,3.7,1,51,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
963,29,Male,Sunglasses,Accessories,64,Michigan,L,Green,Spring,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly,26,26,64,4.4,1,62,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
964,21,Male,Boots,Footwear,63,South Carolina,L,Green,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Weekly,14,52,63,2.5,1,76,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
965,42,Male,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,Yes,Next Day Air,Yes,Yes,12,Venmo,Bi-Weekly,12,24,51,2.6,1,46,3,Recent Low-Value Explorer (Low recency (recent purchases) but low monetary value. These may be new customers exploring the brand with small initial purchases.)
966,43,Male,Boots,Footwear,55,Delaware,L,Black,Spring,5.0,Yes,Store Pickup,Yes,Yes,10,Credit Card,Annually,10,1,55,5.0,1,21,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
967,58,Male,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,Yes,Express,Yes,Yes,19,Cash,Annually,19,1,55,4.9,1,30,0,"Low Engagement Browser (Low across all metrics, particularly engagement score. These customers browse occasionally but rarely convert to significant purchases.)"
968,27,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,Yes,4,Cash,Weekly,4,52,26,3.7,1,66,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
969,57,Male,Shorts,Clothing,67,North Carolina,L,Gray,Summer,3.1,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Quarterly,48,4,67,3.1,1,62,1,"Moderate Value Loyal (Medium recency, frequency, and monetary values with good engagement. These are solid middle-tier customers.)"
970,40,Male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Express,Yes,Yes,37,PayPal,Monthly,37,12,31,3.2,1,59,4,Occasional Big Spender (High monetary value but low frequency. These customers shop infrequently but spend significantly when they do.)
